Line,Location
FD117,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:2,57",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD114,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:15,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD112,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:26,61",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD113,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:11,13",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD116,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:2,89",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD111,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:1,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD110,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:44,67",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD112A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:13,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD103,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:11,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD107,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:6,98",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD104,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:11,96 FD119",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:23,88",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD120,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:11,93",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD121,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:3,10",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD122,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:3,79",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD136,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:1,16",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
F_LIFT_2,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:5,58",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD137,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:2,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD128,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:2,75",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD131,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:28,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD129,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:21,44",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD130,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:9,19",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD132,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:4,26",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD138A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:2,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD138,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:25,29",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD133,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:80,93",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD101,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:87,18",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD139,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:2,92",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD123,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:34,50",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FC112,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:102,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FC109,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:51,11",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FC108B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:23,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FC108A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:27,49",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FC110,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:51,28",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD109,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:53,62",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD106,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:7,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD105,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:1,88",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD124,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:3,32",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD125,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:0,86",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD127,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:36,15",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD126,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:21,77",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD127A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:1,17",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FC101,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:16,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE109,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:27,55",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE104,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:34,15",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE105,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:13,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE106,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:13,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE108,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:1,07",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE107,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:26,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE101,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:75,08",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE103,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:200,52",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FE102,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:98,87",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FA139A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:9,28",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FA129,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:4,52",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FA125,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:35,78",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD108,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:34,47",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FD134,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:25,18FA122",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:3,65",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FA123,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:4,55",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FA113,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:1,64",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FA133A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:0,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FA132,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"Gross:1,47",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Scale: 1:440 Date: 28-Sep-2024,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Floor:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FESTIA,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
01,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Normal,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Building:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Campus: HERVANTA,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Open area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Elevator shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
Not rented area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"can't find (10,103)",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
"25,00 m0",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\01\floor.txt
FC238,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:1,99",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA217,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:47,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA215,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:3,01",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA216,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:3,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA214,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:7,81",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA213,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:2,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
F_LIFT_1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:4,49",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA211,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:13,80",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA200,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:81,01",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA205,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:20,66",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA206,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:19,76",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA207,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:20,76",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA208,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:20,00",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA210,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:18,83",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA212A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:0,66",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA212B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:0,97",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA201,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:17,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB239,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,45",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB241,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:1,78",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB213,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,82",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB234,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,41",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB235,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,59",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB238,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,61",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB228,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:1,05",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB229,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:1,24",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB233,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:34,30",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB237,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,54",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB236,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:10,93",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FA209,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:19,71",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB215,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:17,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB217,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:17,08",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB214,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,33",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB218,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,38",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB212,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB220,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:17,05",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB221,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,03",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB219,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:1,03",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB211,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,14",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB210,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:10,94",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB222,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,74",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB209,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,56",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB207,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:27,45",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB227,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:17,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB224,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,97",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB225,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,13",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB226,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:10,87",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB206,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:3,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB204,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:3,08",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB205,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:4,30",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB223,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,51",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB201,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:17,24",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FB202,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:45,79",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FC235,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,62",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FC236,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:16,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FC237,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:11,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
FC239,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
"Gross:1,67",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\festia\02\floor.txt
